Persona:int,ComunaOrigen:int,ComunaDestino:int
10255005,99,94
10255005,94,99
10255006,99,99
10255006,99,99
10256101,99,99
10256101,99,99
10256102,99,0
10256102,0,99
10258101,99,98
10258101,98,99
10258102,99,85
10258102,85,99
10258103,99,98
10258103,98,99
10258104,99,99
10258104,99,99
10258105,99,99
10258105,99,99
10259101,99,70
10259101,70,99
10260201,99,337
10260202,99,99
10260202,99,99
10260203,99,99
10260203,99,99
10260204,99,70
10260204,70,99
10260204,99,98
10260204,98,99
10261001,99,81
10261001,81,99
10261002,99,0
10261002,0,99
10261003,99,99
10261003,99,99
10261004,99,99
10261005,99,99
10261005,99,99
10262001,99,99
10262001,99,99
10262001,99,99
10262001,99,99
10263001,99,99
10263001,99,99
10263003,99,99
10263003,99,99
10264001,99,99
10264001,99,99
10265001,99,99
10265001,99,99
10265003,99,99
10265003,99,99
10266101,99,98
10266101,98,99
10267101,99,98
10267101,98,99
10268101,99,328
10268101,328,99
10268102,99,98
10268102,98,99
10268103,99,0
10268103,0,99
10269101,99,98
10269101,98,99
10269103,99,99
10269103,99,99
10270101,99,94
10270101,94,99
10270101,99,99
10270101,99,99
10271001,99,331
10271001,331,99
10271002,99,99
10271002,99,99
10271004,99,0
10271004,0,99
10272101,99,94
10272101,94,99
10272103,99,999
10272103,999,99
10273001,99,99
10273001,99,99
10273003,99,72
10273003,72,99
10274102,99,99
10274102,99,99
10275101,99,333
10275101,333,99
10275103,99,87
10275103,87,99
10275104,99,98
10275104,98,99
10277101,99,85
10277101,85,99
10277103,99,98
10277103,98,99
10277104,99,98
10277104,98,99
10277105,99,99
10277105,99,99
10278101,99,99
10278101,99,99
10278102,99,98
10278102,98,99
10279102,94,333
10279102,333,94
10280102,94,82
10280102,82,94
10280103,94,100
10280103,100,94
10281102,94,94
10281102,94,94
10282001,99,98
10282001,98,99
10282002,99,95
10282002,95,99
10282003,99,99
10282003,99,99
10282004,99,339
10282004,339,99
10282005,99,99
10282005,99,99
10283102,99,99
10283102,99,99
10283103,99,70
10283103,70,99
10284201,99,99
10284201,99,99
10284203,99,70
10284203,70,99
10285101,99,98
10285101,98,70
10285101,70,99
10285103,99,96
10285103,96,72
10285103,72,99
10285104,99,96
10285104,96,70
10285104,70,99
10286101,99,95
10286101,95,0
10286101,0,99
10286102,99,95
10286102,95,99
10286102,99,71
10286102,71,99
10286103,99,70
10286103,70,99
10286104,99,334
10286104,334,99
10286105,99,322
10286105,322,99
10287101,99,99
10287101,99,94
10287101,94,99
10287101,99,99
10287102,99,98
10287102,98,70
10287102,70,99
10287103,99,94
10287103,94,99
10287104,99,99
10287104,99,99
10288101,99,99
10288101,99,99
10288102,99,328
10288102,328,99
10288103,99,99
10288103,99,86
10288103,86,99
10289001,99,72
10289001,72,99
10289002,999,99
10289002,99,72
10289002,72,99
10289003,99,99
10289003,99,99
10290202,99,328
10290202,328,99
10291102,99,0
10291102,0,99
10292101,99,0
10292101,0,99
10292102,99,96
10292102,96,99
10292103,99,99
10292103,99,99
10292104,99,99
10292104,99,99
10292105,99,99
10292105,99,99
10293001,99,99
10293001,99,99
10293002,99,79
10293002,79,99
10293003,99,92
10293003,92,99
10294101,99,70
10294101,70,99
10294102,99,71
10294102,71,99
10294103,99,70
10294103,70,99
10295101,99,99
10295101,99,99
10295102,99,86
10295102,86,99
10295103,99,99
10295103,99,99
10295104,99,99
10295104,99,99
10296002,99,99
10296002,99,99
10296002,99,99
10296002,99,99
10296003,99,99
10296003,99,99
10296003,99,99
10296003,99,99
10296004,99,99
10296004,99,99
10296004,99,99
10296004,99,99
10296005,99,99
10296005,99,99
10296006,99,99
10296006,99,99
10296007,99,99
10296007,99,99
10296008,99,99
10296008,99,99
10296009,99,99
10296009,99,99
10296010,99,99
10296010,99,99
10296011,99,99
10296011,99,99
10296012,99,99
10296012,99,99
10297001,99,98
10297001,98,99
10297002,99,70
10297002,70,99
10297003,99,99
10297003,99,99
10297004,99,98
10297004,98,99
10298001,99,99
10298001,99,99
10298002,99,99
10298002,99,99
10298002,99,99
10298002,99,99
10298002,99,99
10298002,99,99
10298003,99,99
10298003,99,99
10298004,99,99
10298004,99,99
10299001,99,0
10299001,0,98
10299001,98,99
10299002,99,99
10299002,99,99
10299002,99,98
10299002,98,99
10299003,99,98
10299003,98,99
10299003,99,99
10299004,99,99
10299004,99,99
10299005,99,70
10299005,70,99
10300101,99,86
10300101,86,99
10300102,99,98
10300102,98,99
10300103,99,99
10300103,99,99
10301002,99,99
10301002,99,99
10301003,99,86
10301003,86,99
10301005,99,99
10301005,99,99
10302002,99,99
10302002,99,99
10302003,99,98
10302003,98,99
10303001,99,0
10303001,0,99
10303002,99,0
10303002,0,99
10303006,99,0
10303006,0,99
10303008,99,98
10303008,98,99
10305101,99,70
10305101,70,99
10307101,99,99
10307101,99,99
10307102,99,86
10307102,86,99
10308101,99,94
10308101,94,99
10308102,99,94
10308102,94,99
10308103,99,99
10308103,99,99
10309001,99,70
10309001,70,99
10309002,99,91
10309002,91,99
10310101,99,99
10310101,99,99
10310102,99,99
10310102,99,99
10311101,99,72
10311101,72,99
10312002,99,99
10312002,99,99
10313001,99,98
10313001,98,99
10313002,99,99
10313002,99,99
10313004,99,99
10313004,99,99
10314001,99,98
10314001,98,99
10314002,99,98
10314002,98,99
10314003,99,86
10314003,86,99
10315101,99,99
10315101,99,99
10315103,99,99
10315103,99,99
10315104,99,99
10315104,99,99
10316201,99,94
10316202,99,99
10316202,99,99
10316203,99,99
10316203,99,99
10316204,99,99
10316204,99,99
10317001,99,98
10317001,98,99
10317002,99,99
10317002,99,99
10317003,99,86
10317003,86,99
10318002,99,98
10318002,98,99
10318003,99,98
10318003,98,99
10319101,99,99
10319101,99,99
10319101,99,99
10319101,99,99
10319103,99,98
10319103,98,99
10320101,99,99
10320101,99,99
10320101,99,99
10320101,99,99
10320102,99,93
10320102,93,99
10320102,99,86
10322102,99,336
10322102,336,99
10322102,99,93
10323101,99,96
10323101,96,96
10323101,96,96
10323101,96,99
10323102,99,96
10323102,96,99
10324101,99,327
10324101,327,99
10324102,99,94
10324102,94,99
10324102,99,94
10324102,94,99
10324103,99,94
10324103,94,99
10324104,99,94
10324104,94,99
10325101,99,99
10325101,99,99
10325102,99,0
10325102,0,99
10326101,99,99
10326101,99,99
10326103,99,98
10326103,98,99
10327101,333,333
10327101,333,333
10327101,333,333
10327101,333,333
10328101,333,333
10328101,333,333
10330101,333,0
10330101,0,333
10331001,333,333
10331001,333,333
10331002,333,75
10331002,75,333
10331003,333,75
10331003,75,333
10331201,333,333
10331201,333,333
10331201,333,333
10331201,333,333
10331202,333,333
10331202,333,333
10333101,333,333
10333101,333,333
10334101,333,91
10334101,91,333
10334102,333,333
10334102,333,333
10334103,333,333
10334103,333,333
10335101,333,70
10335101,70,70
10335101,70,70
10335101,70,70
10335101,70,333
10335102,333,70
10335102,70,333
10335103,333,70
10335103,70,333
10335104,333,328
10335104,328,333
10335105,333,70
10335105,70,333
10335106,333,94
10335106,94,333
10335107,333,328
10335107,328,333
10335107,333,328
10335107,328,333
10336001,333,94
10336001,94,333
10336002,333,94
10336002,94,333
10336003,333,333
10336003,333,333
10337101,333,332
10337101,332,333
10337102,333,333
10337102,333,333
10337102,333,333
10337102,333,333
10337103,333,333
10337103,333,333
10338101,333,333
10338101,333,333
10338102,333,0
10338102,0,333
10338102,333,0
10338102,0,333
10338103,333,328
10338103,328,333
10338104,333,333
10338104,333,333
10339202,333,333
10339202,333,333
10340101,333,70
10340101,70,333
10340102,333,331
10340102,331,333
10340103,333,333
10340103,333,333
10340104,333,331
10340104,331,333
10341102,333,79
10341102,79,333
10342101,333,94
10342101,94,333
10342101,333,333
10342101,333,333
10342102,333,94
10342102,94,333
10342102,333,333
10342102,333,333
10342103,94,333
10343102,333,333
10343102,333,333
10344101,333,71
10344101,71,333
10344102,333,333
10344102,333,333
10344103,333,333
10344103,333,333
10344104,333,333
10344104,333,333
10345101,333,329
10345101,329,333
10345102,333,70
10345102,70,333
10346101,333,94
10346101,94,333
10346102,333,333
10346102,333,333
10347102,333,333
10347102,333,333
10348101,333,333
10348101,333,333
10349101,333,82
10349101,82,333
10349102,333,71
10349102,71,333
10349104,333,332
10349104,332,333
10350101,333,333
10350101,333,333
10350101,333,333
10350102,333,70
10350102,70,333
10351101,333,70
10351101,70,333
10351102,333,336
10351102,336,333
10351102,333,336
10351102,336,333
10351103,333,336
10351103,336,333
10351104,333,336
10351104,336,333
10352102,333,96
10352102,96,333
10353101,333,70
10353101,70,333
10353104,333,70
10353104,70,333
10354101,333,94
10354101,94,333
10354102,333,333
10354102,333,333
10354103,333,70
10354103,70,333
10355001,333,0
10355001,0,333
10355001,333,336
10355001,336,333
10355002,333,333
10355002,333,333
10355003,333,94
10355003,94,333
10355004,333,336
10355004,336,333
10355005,333,333
10355005,333,333
10356101,333,100
10356101,100,333
10356102,333,333
10356102,333,333
10356103,333,333
10356103,333,333
10357101,333,333
10357101,333,333
10357102,333,333
10357102,333,333
10357102,333,333
10357102,333,333
10357103,333,333
10357103,333,333
10357104,333,333
10357104,333,333
10357105,333,333
10357105,333,333
10358101,333,94
10358101,94,333
10358101,333,328
10358102,333,94
10358102,94,333
10358102,333,328
10358102,328,333
10359101,333,337
10359101,337,333
10359101,333,333
10359101,333,333
10359102,333,337
10359102,337,333
10359102,333,333
10359102,333,333
10359103,333,337
10359103,337,333
10359103,333,333
10359103,333,333
10360101,333,71
10360101,71,333
10360102,333,333
10360102,333,333
10360102,333,333
10360102,333,333
10360103,333,328
10360103,328,333
10360104,333,82
10360104,82,333
10360105,333,328
10360105,328,333
10361101,333,328
10361101,328,333
10361102,333,328
10361102,328,333
10362101,333,70
10362101,70,333
10362102,333,70
10362102,70,333
10362103,333,333
10362103,333,333
10362104,333,94
10362104,94,333
10363101,333,71
10363101,71,333
10363102,333,328
10363102,328,333
10363103,333,333
10363103,333,333
10363104,333,333
10363104,333,333
10363105,333,333
10363105,333,333
10363105,333,333
10363105,333,333
10364101,333,70
10364101,70,333
10364102,333,94
10364102,94,333
10364103,333,333
10364103,333,333
10364104,333,77
10364104,77,333
10365101,333,330
10365101,330,333
10365102,333,91
10365102,91,333
10365103,333,333
10365103,333,333
10366001,333,333
10366001,333,333
10366002,333,70
10366002,70,333
10366002,333,70
10366002,70,333
10366003,333,70
10366003,70,333
10366004,333,70
10366004,70,333
10366005,333,70
10366005,70,333
10367001,333,70
10367001,70,333
10367002,333,72
10367002,72,333
10368101,333,333
10368101,333,333
10368102,333,333
10368102,333,333
10369101,333,333
10369101,333,333
10369101,333,333
10369101,333,333
10369102,333,94
10369102,94,333
10370101,333,77
10370101,77,333
10370102,333,333
10370102,333,333
10370102,333,333
10370102,333,333
10370103,333,333
10370103,333,333
10371101,333,70
10371101,70,333
10372101,333,333
10372101,333,333
10373001,333,94
10373001,94,333
10373002,333,328
10373003,333,328
10373003,328,333
10373004,333,72
10373004,72,333
10375101,333,96
10375101,96,333
10375101,333,96
10375101,96,333
10375102,333,96
10375102,96,333
10375102,333,96
10375102,96,333
10375103,333,70
10375103,70,333
10375104,333,70
10375104,70,333
10376101,333,94
10376101,94,333
10376102,333,333
10376102,333,333
10377101,333,71
10377101,71,333
10377102,333,94
10377102,94,333
10377104,333,94
10377104,94,333
10378101,333,333
10378101,333,333
10378101,333,333
10378101,333,333
10378102,333,70
10378102,70,333
10378103,333,70
10378103,70,333
10379101,333,333
10379101,333,333
10379102,333,333
10379102,333,333
10380101,333,95
10380101,95,333
10380102,333,70
10380102,70,333
10382101,333,71
10382101,71,333
10384101,333,94
10384101,94,333
10384102,333,328
10384102,328,333
10385101,333,328
10385101,328,333
10385102,333,333
10385102,333,328
10385102,328,333
10386101,333,333
10386101,333,333
10387101,333,82
10387101,82,333
10387102,333,333
10387102,333,333
10387103,333,333
10387103,333,333
10388101,333,94
10388101,94,333
10388102,333,94
10388102,94,333
10388102,333,333
10388102,333,333
10388103,333,94
10388103,94,333
10388104,333,94
10388104,94,333
10389001,333,333
10389001,333,333
10389001,333,333
10389001,333,333
10389002,333,333
10389002,333,333
10392201,94,333
10392201,333,333
10392202,333,71
10392202,71,333
10392203,333,333
10392203,333,333
10393101,333,333
10393101,333,333
10393102,333,71
10393102,71,333
10393103,333,70
10393103,70,333
10395201,333,333
10395201,333,333
10396101,333,333
10396101,333,333
10397001,333,77
10397001,77,333
10397002,333,98
10397002,98,333
10398101,333,333
10398101,333,333
10398101,333,333
10398101,333,333
10399102,333,333
10399102,333,333
10399103,333,333
10399103,333,333
10399104,333,333
10399104,333,333
10400101,333,333
10400101,333,333
10400102,333,96
10400102,96,96
10400102,96,96
10400102,96,333
10400103,333,96
10400103,96,333
10400104,333,96
10400104,96,333
10401101,333,70
10401101,70,333
10402101,333,70
10402101,70,333
10402102,333,333
10402102,333,333
10402103,333,333
10402103,333,333
10402104,333,333
10402104,333,333
10403101,333,70
10403101,70,333
10403102,333,331
10403102,331,333
10403102,333,333
10403102,333,333
10403103,333,337
10403103,337,333
10403104,333,70
10403104,70,333
10403105,333,333
10403105,333,333
10404203,333,333
10404203,333,333
10404204,333,333
10404204,333,333
10405101,333,328
10405101,328,333
10405102,333,71
10405102,71,333
10405103,79,333
10405103,333,79
10406101,333,328
10406101,328,333
10406102,71,333
10406102,333,71
10406103,333,75
10406103,75,333
10407101,333,333
10407101,333,333
10407103,333,330
10407103,330,333
10408001,333,70
10408001,70,333
10408002,333,333
10408002,333,333
10409001,333,336
10409001,336,333
10409001,333,325
10410101,333,333
10410101,333,333
10410101,333,70
10410101,70,333
10410102,333,71
10410102,71,333
10410103,333,91
10410103,91,333
10410104,333,94
10410104,94,333
10411101,333,94
10411101,94,333
10411102,333,94
10411102,94,333
10411103,333,72
10411103,72,333
10411104,333,0
10411104,0,333
10412101,333,94
10412101,94,333
10412102,333,94
10412102,94,333
10413101,333,333
10413101,333,333
10415101,333,70
10415101,70,333
10415101,333,338
10415101,338,333
10416101,333,333
10416101,333,333
10416101,333,333
10416101,333,333
10417101,333,333
10417101,333,333
10417101,333,94
10417101,94,333
10417102,333,333
10417102,333,333
10417102,333,94
10417102,94,333
10418101,333,333
10418101,333,333
10418102,333,333
10418102,333,333
10419101,333,82
10419101,82,333
10419104,333,333
10419104,333,333
10420101,333,71
10420101,71,71
10420101,71,71
10420101,71,333
10420102,333,94
10420102,94,333
10420103,333,72
10420103,72,333
10421101,333,333
10421101,333,333
10421104,333,71
10421104,71,333
10421105,333,94
10421105,94,333
10422101,333,333
10422101,333,333
10422101,333,333
10422101,333,333
10422102,333,333
10422102,333,333
10423101,333,338
10423101,338,333
10423103,333,70
10423103,70,333
10423104,333,94
10423104,94,333
10423105,333,95
10423105,95,333
10424101,333,333
10424101,333,333
10424102,333,333
10424102,333,333
10424102,333,333
10424102,333,333
10424103,333,333
10424103,333,333
10424103,333,333
10424103,333,333
10425101,333,94
10425101,94,333
10425102,333,333
10425102,333,333
10425102,333,333
10425102,333,333
10425103,333,333
10425103,333,333
10425104,333,333
10425104,333,333
10425105,333,333
10425105,333,333
10425106,333,333
10425106,333,333
10426101,333,332
10426101,332,333
10426103,333,70
10427101,333,94
10427101,94,333
10427102,333,94
10427102,94,333
10427103,333,94
10427103,94,333
10428101,333,333
10428101,333,333
10428102,333,333
10428102,333,333
10428103,333,72
10428103,72,333
10429001,333,94
10429001,94,333
10429003,333,0
10429003,0,333
10430101,333,72
10430101,72,333
10430102,333,333
10430102,333,333
10431101,333,94
10431101,94,333
10431102,333,328
10431102,328,333
10431103,333,96
10431103,96,333
10432101,333,333
10432101,333,333
10432101,333,333
10432101,333,333
10432102,333,333
10432102,333,333
10432102,333,333
10432102,333,333
10433102,333,72
10433102,72,333
10433103,333,82
10433103,82,333
10434101,333,72
10434101,72,333
10434102,333,70
10434102,70,333
10434103,333,70
10434103,70,333
10435101,333,95
10435101,95,333
10435101,333,333
10435101,333,333
10435102,333,95
10435102,95,333
10435102,333,333
10435102,333,333
10436101,333,333
10436101,333,333
10436102,333,333
10436102,333,333
10437101,333,96
10437101,96,333
10437101,333,96
10437101,96,333
10437102,333,100
10437102,100,333
10437103,333,96
10437103,96,93
10437104,333,96
10437104,96,333
10438101,333,94
10438101,94,333
10438102,333,94
10438102,94,333
10438103,333,94
10438103,94,333
10438104,333,94
10438104,94,333
10440102,333,71
10440102,71,333
10442101,333,82
10442101,82,333
10443101,333,333
10443101,333,333
10443102,333,333
10443102,333,333
10444102,333,333
10444102,333,333
10445102,333,94
10445102,94,333
10445103,333,328
10445103,328,333
10446101,328,70
10446101,70,328
10446102,328,328
10446102,328,328
10446103,328,70
10446103,70,328
10447101,333,71
10447101,71,333
10447102,333,322
10447102,322,333
10447102,333,333
10447103,71,333
10448102,333,333
10448102,333,333
10448102,333,333
